14.52.817181,0.0,0,100,0.0,0.0
14.52.832127,0.014946,0,100,0.0,0.0
14.52.846160,0.028979,0,100,0.0,0.0
14.52.868139,0.050958,0,100,0.0,0.0
14.52.886125,0.068944,0,100,0.0,0.0
14.52.906137,0.088956,0,100,0.0,0.0
14.52.923129,0.105948,0,100,0.0,0.0
14.52.942158,0.124977,0,100,0.0,0.0
14.52.963135,0.145954,0,100,0.0,0.0
14.53.2205,0.18502399999999997,0,100,0.0,0.0
14.53.27163,0.209982,0,100,0.0,0.0
14.53.60121,0.24294000000000004,0,100,0.0,0.0
14.53.87109,0.26992799999999995,0,100,0.0,0.0
14.53.108107,0.290926,0,100,0.0,0.0
14.53.132100,0.31491899999999995,0,100,0.0,0.0
14.53.156087,0.33890600000000004,0,100,0.0,0.0
14.53.182088,0.364907,0,100,0.0,0.0
14.53.230109,0.41292799999999996,0,100,0.0,0.0
14.53.254117,0.436936,0,100,0.0,0.0
14.53.275150,0.45796899999999996,0,100,0.0,0.0
14.53.299158,0.481977,0,100,0.0,0.0
14.53.322083,0.504902,0,100,0.0,0.0
14.53.344093,0.526912,0,100,0.0,0.0
14.53.365087,0.547906,0,100,0.0,0.0
14.53.380064,0.562883,0,100,0.0,0.0
14.53.400082,0.582901,0,100,0.0,0.0
14.53.425071,0.60789,0,100,0.0,0.0
14.53.466162,0.648981,0,0,0.0,0.0
14.53.495101,0.6779200000000001,0,0,0.0,0.0
14.53.509084,0.6919029999999999,0,0,0.0,0.0
14.53.524073,0.7068920000000001,0,0,0.0,0.0
14.53.544087,0.726906,0,0,0.0,0.0
14.53.560051,0.7428699999999999,0,0,0.0,0.0
14.53.581043,0.763862,0,0,0.0,0.0
14.53.599062,0.781881,0,0,0.0,0.0
14.53.615055,0.797874,0,0,0.0,0.0
14.53.628035,0.810854,0,0,0.0,0.0
14.53.642067,0.824886,0,0,0.0,0.0
14.53.663048,0.845867,0,0,0.0,0.0
14.53.678075,0.860894,0,0,0.0,0.0
14.53.703123,0.885942,0,0,0.0,0.0
14.53.718027,0.900846,0,0,0.0,0.0
14.53.737057,0.919876,0,0,0.0,0.0
14.53.756089,0.938908,0,0,0.0,0.0
14.53.782048,0.964867,0,0,0.0,0.0
14.53.797045,0.979864,0,0,0.0,0.0
14.53.814033,0.996852,0,0,0.0,0.0
14.53.830033,1.012852,0,0,0.0,0.0
14.53.846034,1.028853,0,0,0.0,0.0
14.53.860034,1.042853,0,0,0.0,0.0
14.53.878052,1.060871,0,0,0.0,0.0
14.53.906006,1.088825,0,0,0.0,0.0
14.53.921086,1.103905,0,0,0.0,0.0
14.53.937025,1.119844,0,0,0.0,0.0
14.53.957134,1.139953,0,0,0.0,0.0
14.53.978116,1.160935,0,0,0.0,0.0
14.54.2018,1.184837,0,0,0.0,0.0
14.54.25036,1.207855,0,0,0.0,0.0
14.54.57025,1.239844,0,0,0.0,0.0
14.54.73039,1.255858,0,0,0.0,0.0
14.54.93152,1.275971,0,0,0.0,0.0
14.54.130001,1.3128199999999999,0,0,0.0,0.0
14.54.147007,1.329826,0,0,0.0,0.0
14.54.161008,1.343827,0,0,0.0,0.0
14.54.184006,1.366825,0,0,0.0,0.0
14.54.196014,1.378833,0,0,0.0,0.0
14.54.208004,1.3908230000000001,0,0,0.0,0.0
14.54.223995,1.406814,0,0,0.0,0.0
14.54.237976,1.420795,0,0,0.0,0.0
14.54.249976,1.432795,0,0,0.0,0.0
14.54.262974,1.445793,0,0,0.0,0.0
14.54.275041,1.4578600000000002,0,0,0.0,0.0
14.54.294996,1.477815,0,0,0.0,0.0
14.54.319998,1.502817,0,0,0.0,0.0
14.54.339033,1.521852,0,0,0.0,0.0
14.54.351980,1.534799,0,0,0.0,0.0
14.54.365980,1.548799,0,0,0.0,0.0
14.54.381988,1.564807,0,0,0.0,0.0
14.54.397979,1.580798,0,0,0.0,0.0
14.54.412983,1.595802,0,0,0.0,0.0
14.54.424989,1.607808,0,0,0.0,0.0
14.54.435976,1.618795,0,0,0.0,0.0
14.54.457984,1.640803,0,0,0.0,0.0
14.54.475032,1.657851,0,0,0.0,0.0
14.54.489961,1.67278,0,0,0.0,0.0
14.54.503975,1.686794,0,0,0.0,0.0
14.54.525106,1.707925,0,0,0.0,0.0
14.54.541983,1.724802,0,0,0.0,0.0
14.54.555996,1.738815,0,0,0.0,0.0
14.54.570964,1.753783,0,0,0.0,0.0
14.54.590994,1.773813,0,0,0.0,0.0
14.54.607946,1.790765,0,0,0.0,0.0
14.54.626974,1.809793,0,0,0.0,0.0
14.54.641972,1.824791,0,0,0.0,0.0
14.54.663019,1.845838,0,0,0.0,0.0
14.54.684972,1.867791,0,0,0.0,0.0
14.54.701964,1.884783,0,0,0.0,0.0
14.54.716958,1.899777,0,0,0.0,0.0
14.54.738989,1.921808,0,0,0.0,0.0
14.54.753952,1.936771,0,0,0.0,0.0
14.54.771966,1.954785,0,0,0.0,0.0
14.54.792943,1.975762,0,0,0.0,0.0
14.54.802928,1.985747,0,0,0.0,0.0
14.54.820025,2.002844,0,0,0.0,0.0
14.54.845046,2.027865,0,0,0.0,0.0
14.54.865943,2.048762,0,0,0.0,0.0
14.54.880947,2.063766,0,0,0.0,0.0
14.54.891948,2.074767,0,0,0.0,0.0
14.54.904942,2.087761,0,0,0.0,0.0
14.54.919953,2.102772,0,0,0.0,0.0
14.54.932956,2.115775,0,0,0.0,0.0
14.54.944924,2.127743,0,0,0.0,0.0
14.54.965018,2.147837,0,0,0.0,0.0
14.54.982918,2.165737,0,0,0.0,0.0
14.54.992971,2.17579,0,0,0.0,0.0
14.55.11914,2.1947330000000003,0,0,0.0,0.0
14.55.27934,2.210753,0,0,0.0,0.0
14.55.45954,2.228773,0,0,0.0,0.0
14.55.58945,2.241764,0,0,0.0,0.0
14.55.71923,2.2547420000000002,0,0,0.0,0.0
14.55.82941,2.26576,0,0,0.0,0.0
14.55.95930,2.278749,0,0,0.0,0.0
14.55.116922,2.299741,0,0,0.0,0.0
14.55.134939,2.317758,0,0,0.0,0.0
14.55.153937,2.3367560000000003,0,0,0.0,0.0
14.55.167906,2.3507249999999997,0,0,0.0,0.0
14.55.182945,2.365764,0,0,0.0,0.0
14.55.203006,2.385825,0,0,0.0,0.0
14.55.225960,2.408779,0,0,0.0,0.0
14.55.241925,2.424744,0,0,0.0,0.0
14.55.257918,2.440737,0,0,0.0,0.0
14.55.269915,2.452734,0,0,0.0,0.0
14.55.283910,2.466729,0,0,0.0,0.0
14.55.302915,2.485734,0,0,0.0,0.0
14.55.317915,2.500734,0,0,0.0,0.0
14.55.334922,2.517741,0,0,0.0,0.0
14.55.352907,2.535726,0,0,0.0,0.0
14.55.368906,2.5517250000000002,0,0,0.0,0.0
14.55.386914,2.569733,0,0,0.0,0.0
14.55.411900,2.594719,0,0,0.0,0.0
14.55.428916,2.611735,0,0,0.0,0.0
14.55.445904,2.628723,0,0,0.0,0.0
14.55.460897,2.643716,0,0,0.0,0.0
14.55.477905,2.660724,0,0,0.0,0.0
14.55.489880,2.672699,0,0,0.0,0.0
14.55.506917,2.689736,0,0,0.0,0.0
14.55.536897,2.719716,0,0,0.0,0.0
14.55.548874,2.731693,0,0,0.0,0.0
14.55.563890,2.746709,0,0,0.0,0.0
14.55.590968,2.773787,0,0,0.0,0.0
14.55.612895,2.795714,0,0,0.0,0.0
14.55.628895,2.811714,0,0,0.0,0.0
14.55.640882,2.823701,0,0,0.0,0.0
14.55.652903,2.835722,0,0,0.0,0.0
14.55.667886,2.850705,0,0,0.0,0.0
14.55.683878,2.866697,0,0,0.0,0.0
14.55.704894,2.887713,0,0,0.0,0.0
14.55.724860,2.907679,0,0,0.0,0.0
14.55.736873,2.919692,0,0,0.0,0.0
14.55.750888,2.933707,0,0,0.0,0.0
14.55.772890,2.955709,0,0,0.0,0.0
14.55.799896,2.982715,0,0,0.0,0.0
14.55.817891,3.00071,0,0,0.0,0.0
14.55.829873,3.012692,0,0,0.0,0.0
14.55.844882,3.027701,0,0,0.0,0.0
14.55.864864,3.047683,0,0,0.0,0.0
14.55.882883,3.065702,0,0,0.0,0.0
14.55.905931,3.08875,0,0,0.0,0.0
14.55.921964,3.104783,0,0,0.0,0.0
14.55.935845,3.118664,0,0,0.0,0.0
14.55.959864,3.142683,0,0,0.0,0.0
14.55.982907,3.165726,0,0,0.0,0.0
14.55.999877,3.182696,0,0,0.0,0.0
14.56.16839,3.199658,0,0,0.0,0.0
14.56.35877,3.218696,0,0,0.0,0.0
14.56.55853,3.238672,0,0,0.0,0.0
14.56.67823,3.250642,0,0,0.0,0.0
14.56.80853,3.263672,0,0,0.0,0.0
14.56.102909,3.2857279999999998,0,0,0.0,0.0
14.56.130884,3.313703,0,0,0.0,0.0
14.56.147869,3.330688,0,0,0.0,0.0
14.56.160832,3.343651,0,0,0.0,0.0
14.56.173853,3.356672,0,0,0.0,0.0
14.56.187845,3.370664,0,0,0.0,0.0
14.56.202841,3.38566,0,0,0.0,0.0
14.56.217859,3.400678,0,0,0.0,0.0
14.56.239841,3.42266,0,0,0.0,0.0
14.56.259814,3.442633,0,0,0.0,0.0
14.56.270817,3.453636,0,0,0.0,0.0
14.56.283877,3.4666959999999998,0,0,0.0,0.0
14.56.301913,3.484732,0,0,0.0,0.0
14.56.327914,3.510733,0,0,0.0,0.0
14.56.360829,3.543648,0,100,0.0,0.0
14.56.380828,3.563647,0,100,0.0,0.0
14.56.392835,3.575654,0,100,0.0,0.0
14.56.406858,3.589677,0,100,0.0,0.0
14.56.426883,3.609702,0,100,0.0,0.0
14.56.447885,3.630704,0,100,0.0,0.0
14.56.461797,3.644616,0,100,0.0,0.0
14.56.476850,3.659669,0,100,0.0,0.0
14.56.495871,3.67869,0,100,0.0,0.0
14.56.519864,3.702683,0,100,0.0,0.0
14.56.538797,3.721616,0,100,0.0,0.0
14.56.553863,3.736682,0,100,0.0,0.0
14.56.574854,3.757673,0,100,0.0,0.0
14.56.589806,3.772625,0,100,0.0,0.0
14.56.605805,3.788624,0,100,0.0,0.0
14.56.625811,3.80863,0,100,0.0,0.0
14.56.640805,3.823624,0,100,0.0,0.0
14.56.655842,3.838661,0,100,0.0,0.0
14.56.668832,3.851651,0,100,0.0,0.0
14.56.684786,3.867605,0,100,0.0,0.0
14.56.706795,3.889614,0,100,0.0,0.0
14.56.730788,3.913607,0,100,0.0,0.0
14.56.747803,3.930622,0,100,0.0,0.0
14.56.762773,3.945592,0,100,0.0,0.0
14.56.777795,3.960614,0,100,0.0,0.0
14.56.796790,3.979609,0,100,0.0,0.0
14.56.816806,3.999625,0,100,0.0,0.0
14.56.831769,4.014588,0,100,0.0,0.0
14.56.846786,4.029605,0,100,0.0,0.0
14.56.859779,4.042598,0,100,0.0,0.0
14.56.875767,4.058586,0,100,0.0,0.0
14.56.890826,4.073645,0,100,0.0,0.0
14.56.914785,4.097604,0,100,0.0,0.0
14.56.930790,4.113609,0,100,0.0,0.0
14.56.949772,4.132591,0,100,0.0,0.0
14.56.960762,4.143581,0,100,0.0,0.0
14.56.973807,4.156626,0,100,0.0,0.0
14.56.989788,4.172607,0,100,0.0,0.0
14.57.10789,4.193608,0,100,0.0,0.0
14.57.28790,4.211609,0,100,0.0,0.0
14.57.42746,4.225565,0,100,0.0,0.0
14.57.62833,4.245652,0,100,0.0,0.0
14.57.88787,4.271606,0,100,0.0,0.0
14.57.106773,4.289592,0,100,0.0,0.0
14.57.124754,4.307573,0,100,0.0,0.0
14.57.135758,4.318577,0,100,0.0,0.0
14.57.148768,4.331587,0,100,0.0,0.0
14.57.168748,4.351567,0,100,0.0,0.0
14.57.187757,4.370576,0,100,0.0,0.0
14.57.207735,4.390554,0,100,0.0,0.0
14.57.219740,4.402559,0,100,0.0,0.0
14.57.236776,4.419595,0,100,0.0,0.0
14.57.257816,4.440635,0,100,0.0,0.0
14.57.280758,4.463577,0,100,0.0,0.0
14.57.297748,4.480567,0,100,0.0,0.0
14.57.310734,4.493553,0,100,0.0,0.0
14.57.323795,4.506614,0,100,0.0,0.0
14.57.338743,4.521562,0,100,0.0,0.0
14.57.355802,4.538621,0,100,0.0,0.0
14.57.372771,4.55559,0,100,0.0,0.0
14.57.387715,4.570534,0,100,0.0,0.0
14.57.400729,4.583548,0,100,0.0,0.0
14.57.424718,4.607537,0,100,0.0,0.0
14.57.449739,4.632558,0,100,0.0,0.0
14.57.472723,4.655542,0,100,0.0,0.0
14.57.486745,4.669564,0,100,0.0,0.0
14.57.502728,4.685547,0,100,0.0,0.0
14.57.521719,4.704538,0,100,0.0,0.0
14.57.535752,4.718571,0,100,0.0,0.0
14.57.552729,4.735548,0,100,0.0,0.0
14.57.571718,4.754537,0,100,0.0,0.0
14.57.582702,4.765521,0,100,0.0,0.0
14.57.597720,4.780539,0,100,0.0,0.0
14.57.630755,4.813574,0,100,0.0,0.0
14.57.646740,4.829559,0,100,0.0,0.0
14.57.661720,4.844539,0,100,0.0,0.0
14.57.675709,4.858528,0,100,0.0,0.0
14.57.690727,4.873546,0,100,0.0,0.0
14.57.709720,4.892539,0,100,0.0,0.0
14.57.732715,4.915534,0,100,0.0,0.0
14.57.752721,4.93554,0,100,0.0,0.0
14.57.762727,4.945546,0,100,0.0,0.0
14.57.778693,4.961512,0,100,0.0,0.0
14.57.795701,4.97852,0,100,0.0,0.0
14.57.820785,5.003604,0,100,0.0,0.0
14.57.839691,5.02251,0,100,0.0,0.0
14.57.852701,5.03552,0,100,0.0,0.0
14.57.869695,5.052514,0,100,0.0,0.0
14.57.887694,5.070513,0,100,0.0,0.0
14.57.900730,5.083549,0,100,0.0,0.0
14.57.922703,5.105522,0,100,0.0,0.0
14.57.944668,5.127487,0,100,0.0,0.0
14.57.962698,5.145517,0,100,0.0,0.0
14.57.978701,5.16152,0,100,0.0,0.0
14.57.995703,5.178522,0,100,0.0,0.0
14.58.16747,5.199566,0,100,0.0,0.0
14.58.37717,5.220536,0,100,0.0,0.0
14.58.52680,5.235499,0,100,0.0,0.0
14.58.63669,5.246488,0,100,0.0,0.0
14.58.76675,5.259494,0,100,0.0,0.0
14.58.92690,5.275509,0,100,0.0,0.0
14.58.107684,5.290503,0,100,0.0,0.0
14.58.121675,5.304494,0,100,0.0,0.0
14.58.136692,5.319511,0,100,0.0,0.0
14.58.151702,5.334521,0,100,0.0,0.0
14.58.169663,5.352482,0,100,0.0,0.0
14.58.184700,5.367519,0,100,0.0,0.0
14.58.206759,5.389578,0,100,0.0,0.0
14.58.228732,5.411551,0,100,0.0,0.0
14.58.243652,5.426471,0,100,0.0,0.0
14.58.257659,5.440478,0,100,0.0,0.0
14.58.268653,5.451472,0,100,0.0,0.0
14.58.285674,5.4684930000000005,0,100,0.0,0.0
14.58.302662,5.485481,0,100,0.0,0.0
14.58.313655,5.496474,0,100,0.0,0.0
14.58.326725,5.509544,0,100,0.0,0.0
14.58.349637,5.532456,0,100,0.0,0.0
14.58.365669,5.548488,0,100,0.0,0.0
14.58.385678,5.568497,0,100,0.0,0.0
14.58.404748,5.587567,0,100,0.0,0.0
14.58.424676,5.607495,0,100,0.0,0.0
14.58.442646,5.625465,0,100,0.0,0.0
14.58.455664,5.638483,0,100,0.0,0.0
14.58.471645,5.654464,0,100,0.0,0.0
14.58.486635,5.669454,0,100,0.0,0.0
14.58.498656,5.681475,0,100,0.0,0.0
14.58.520695,5.703514,0,100,0.0,0.0
14.58.535619,5.718438,0,100,0.0,0.0
14.58.552640,5.735459,0,100,0.0,0.0
14.58.564658,5.747477,0,100,0.0,0.0
14.58.589691,5.77251,0,100,0.0,0.0
14.58.609641,5.79246,0,100,0.0,0.0
14.58.634631,5.81745,0,100,0.0,0.0
14.58.651648,5.834467,0,100,0.0,0.0
14.58.665641,5.84846,0,100,0.0,0.0
14.58.677643,5.860462,0,100,0.0,0.0
14.58.694639,5.877458,0,100,0.0,0.0
14.58.708640,5.891459,0,100,0.0,0.0
14.58.725626,5.908445,0,100,0.0,0.0
14.58.737695,5.920514,0,100,0.0,0.0
14.58.751605,5.934424,0,100,0.0,0.0
14.58.765626,5.948445,0,100,0.0,0.0
14.58.782613,5.965432,0,100,0.0,0.0
14.58.808630,5.991449,0,100,0.0,0.0
14.58.822610,6.005429,0,100,0.0,0.0
14.58.836680,6.019499,0,100,0.0,0.0
14.58.850652,6.033471,0,100,0.0,0.0
14.58.864626,6.047445,0,100,0.0,0.0
14.58.879632,6.062451,0,100,0.0,0.0
14.58.890599,6.073418,0,100,0.0,0.0
14.58.902607,6.085426,0,100,0.0,0.0
14.58.923707,6.106526,0,100,0.0,0.0
14.58.939590,6.122409,0,100,0.0,0.0
14.58.952604,6.135423,0,100,0.0,0.0
14.58.968584,6.151403,0,100,0.0,0.0
14.58.991668,6.174487,0,100,0.0,0.0
14.59.10604,6.193423,0,100,0.0,0.0
14.59.26607,6.209426,0,100,0.0,0.0
14.59.40603,6.223422,0,100,0.0,0.0
14.59.58594,6.241413,0,100,0.0,0.0
14.59.70575,6.253394,0,100,0.0,0.0
14.59.83593,6.266412,0,100,0.0,0.0
14.59.102585,6.285404,0,100,0.0,0.0
14.59.125597,6.308416,0,100,0.0,0.0
14.59.142591,6.32541,0,100,0.0,0.0
14.59.154629,6.337448,0,100,0.0,0.0
14.59.170584,6.353403,0,100,0.0,0.0
14.59.193606,6.376425,0,100,0.0,0.0
14.59.219597,6.402416,0,100,0.0,0.0
14.59.232590,6.415409,0,100,0.0,0.0
14.59.245587,6.428406,0,100,0.0,0.0
14.59.258584,6.441403,0,100,0.0,0.0
14.59.271578,6.454397,0,100,0.0,0.0
14.59.284590,6.467409,0,100,0.0,0.0
14.59.295579,6.478398,0,100,0.0,0.0
14.59.315609,6.498428,0,100,0.0,0.0
14.59.337581,6.5204,0,100,0.0,0.0
14.59.351583,6.534402,0,100,0.0,0.0
14.59.371590,6.554409,0,100,0.0,0.0
14.59.391634,6.574453,0,100,0.0,0.0
14.59.412564,6.595383,0,100,0.0,0.0
14.59.427603,6.610422,0,100,0.0,0.0
14.59.440578,6.623397,0,100,0.0,0.0
14.59.454575,6.6373940000000005,0,100,0.0,0.0
14.59.467566,6.650385,0,100,0.0,0.0
14.59.483565,6.666384,0,100,0.0,0.0
14.59.499569,6.6823879999999996,0,100,0.0,0.0
14.59.521578,6.704397,0,100,0.0,0.0
14.59.537553,6.720372,0,100,0.0,0.0
14.59.552536,6.735355,0,100,0.0,0.0
14.59.567575,6.750394,0,100,0.0,0.0
14.59.590602,6.773421,0,100,0.0,0.0
14.59.614595,6.797414,0,100,0.0,0.0
14.59.636556,6.819375,0,100,0.0,0.0
14.59.655546,6.838365,0,100,0.0,0.0
14.59.670545,6.853364,0,100,0.0,0.0
14.59.682541,6.86536,0,100,0.0,0.0
14.59.700539,6.883358,0,100,0.0,0.0
14.59.718564,6.901383,0,100,0.0,0.0
14.59.733548,6.916367,0,100,0.0,0.0
14.59.753533,6.936352,0,100,0.0,0.0
14.59.764559,6.947378,0,100,0.0,0.0
14.59.783577,6.966396,0,100,0.0,0.0
14.59.807549,6.990368,0,100,0.0,0.0
14.59.828539,7.011358,0,100,0.0,0.0
14.59.845533,7.028352,0,100,0.0,0.0
14.59.859548,7.042367,0,100,0.0,0.0
14.59.872527,7.055346,0,100,0.0,0.0
14.59.892540,7.075359,0,100,0.0,0.0
14.59.908544,7.091363,0,100,0.0,0.0
14.59.926532,7.109351,0,100,0.0,0.0
14.59.941511,7.12433,0,100,0.0,0.0
14.59.959534,7.142353,0,100,0.0,0.0
14.59.971649,7.154468,0,100,0.0,0.0
14.59.997524,7.180343,0,100,0.0,0.0
15.0.19549,7.202368,0,100,0.0,0.0
15.0.36511,7.21933,0,100,0.0,0.0
15.0.48514,7.231333,0,100,0.0,0.0
15.0.62540,7.245359,0,100,0.0,0.0
15.0.81522,7.264341,0,100,0.0,0.0
15.0.93509,7.276328,0,100,0.0,0.0
15.0.113517,7.296336,0,100,0.0,0.0
15.0.132504,7.315323,0,100,0.0,0.0
15.0.155540,7.338359,0,100,0.0,0.0
15.0.181510,7.364329,0,100,0.0,0.0
15.0.207598,7.390417,0,100,0.0,0.0
15.0.227506,7.410325,0,100,0.0,0.0
15.0.246519,7.4293379999999996,0,100,0.0,0.0
15.0.264503,7.447322,0,100,0.0,0.0
15.0.283498,7.466317,0,100,0.0,0.0
15.0.294501,7.47732,0,100,0.0,0.0
15.0.310513,7.493332,0,100,0.0,0.0
15.0.333544,7.516363,0,100,0.0,0.0
15.0.361513,7.544332,0,100,0.0,0.0
15.0.385489,7.568308,0,100,0.0,0.0
15.0.405579,7.588398,0,100,0.0,0.0
15.0.420511,7.60333,0,100,0.0,0.0
15.0.437477,7.620296,0,100,0.0,0.0
15.0.450507,7.633326,0,100,0.0,0.0
15.0.465472,7.648291,0,100,0.0,0.0
15.0.481476,7.664295,0,100,0.0,0.0
15.0.499534,7.682353,0,100,0.0,0.0
15.0.521489,7.704308,0,100,0.0,0.0
15.0.543483,7.7263020000000004,0,100,0.0,0.0
15.0.571494,7.754313,0,100,0.0,0.0
15.0.595513,7.778332,0,100,0.0,0.0
15.0.612482,7.795301,0,100,0.0,0.0
15.0.627477,7.810296,0,100,0.0,0.0
15.0.639460,7.822279,0,100,0.0,0.0
15.0.650479,7.833298,0,100,0.0,0.0
15.0.665477,7.848296,0,100,0.0,0.0
15.0.676444,7.859263,0,100,0.0,0.0
15.0.691459,7.874278,0,100,0.0,0.0
15.0.713517,7.896336,0,100,0.0,0.0
15.0.734508,7.917327,0,100,0.0,0.0
15.0.753526,7.936345,0,100,0.0,0.0
15.0.768510,7.951329,0,100,0.0,0.0
15.0.781460,7.964279,0,100,0.0,0.0
15.0.795501,7.97832,0,100,0.0,0.0
15.0.811455,7.994274,0,100,0.0,0.0
15.0.824443,8.007262,0,100,0.0,0.0
15.0.840448,8.023267,0,100,0.0,0.0
15.0.856473,8.039292,0,100,0.0,0.0
15.0.872445,8.055264,0,100,0.0,0.0
15.0.891460,8.074279,0,100,0.0,0.0
15.0.917452,8.100271,0,100,0.0,0.0
15.0.941443,8.124262,0,100,0.0,0.0
15.0.956442,8.139261,0,100,0.0,0.0
15.0.968461,8.15128,0,100,0.0,0.0
15.0.983444,8.166263,0,100,0.0,0.0
15.0.999450,8.182269,0,100,0.0,0.0
15.1.30422,8.213241,0,100,0.0,0.0
15.1.54474,8.237293,0,100,0.0,0.0
15.1.70462,8.253281,0,100,0.0,0.0
15.1.95441,8.27826,0,100,0.0,0.0
15.1.123445,8.306264,0,100,0.0,0.0
15.1.145426,8.328245,0,100,0.0,0.0
15.1.162444,8.345263,0,100,0.0,0.0
15.1.182411,8.36523,0,100,0.0,0.0
15.1.193439,8.376258,0,100,0.0,0.0
15.1.215468,8.398287,0,100,0.0,0.0
15.1.250462,8.433281000000001,0,100,2.4,0.06
15.1.291480,8.474299,0,100,6.2,0.75
15.1.326433,8.509252,0,100,5.4,0.62
15.1.346425,8.529244,0,100,8.0,1.12
15.1.366399,8.549218,0,100,10.7,1.78
15.1.383431,8.56625,0,100,13.4,2.57
15.1.406490,8.589309,7,100,14.0,2.57
15.1.428424,8.611243,18,100,14.3,2.38
15.1.458458,8.641277,27,100,13.4,1.78
15.1.493407,8.676226,30,100,12.7,1.65
15.1.512386,8.695205,26,100,11.8,1.46
15.1.530411,8.71323,23,100,12.7,1.75
15.1.551414,8.734233,26,100,13.5,1.78
